,l,K,res_frac,t_10
24209,0.00027049597304631344,1516716.888470924,4.1283627185208324e-09,0.0
24210,0.00027049597304631344,1588565.1294280528,4.548237909188884e-09,0.0
24211,0.00027049597304631344,1663816.8860761274,5.054140743599597e-09,0.0
24212,0.00027049597304631344,1742633.3860096508,5.673518573703874e-09,0.0
24213,0.00027049597304631344,1825183.4943190424,6.4518372853140715e-09,0.0
24214,0.00027049597304631344,1911644.0753857037,7.441992873068963e-09,0.0
24215,0.00027049597304631344,2002200.3718155844,8.753911303956335e-09,0.0
24216,0.00027049597304631344,2097046.4013232307,1.0555305679410509e-08,0.0
24217,0.00027049597304631344,2196385.372416547,1.3168309612331662e-08,0.0
24218,0.00027049597304631344,2300430.1197729167,1.724791759179077e-08,0.0
24219,0.00027049597304631344,2409403.560239527,2.4361081474212347e-08,0.0
24220,0.00027049597304631344,2523539.170434766,3.886467391422855e-08,0.0
24221,0.00027049597304631344,2643081.486974103,7.5472790804467e-08,0.0
24222,0.00027049597304631344,2768286.6303920667,1.9442695038757883e-07,0.0
24223,0.00027049597304631344,2899422.8538828753,6.919008074871956e-07,0.0
24224,0.00027049597304631344,3036771.1180354604,3.247319494376829e-06,0.0
24225,0.00027049597304631344,3180625.692794119,1.9583932178746166e-05,0.0
24226,0.00027049597304631344,3331294.78793467,0.00014643950888753996,0.0
24227,0.00027049597304631344,3489101.2134067737,0.0015388415248783528,0.0
24228,0.00027049597304631344,3654383.0709572546,0.035929905779033613,0.0
24229,0.00027049597304631344,3827494.478516315,0.4542357785668467,89.82916666666667
24230,0.00027049597304631344,4008806.328898465,0.6770285913059735,77.97083333333333
24231,0.00027049597304631344,4198707.084443905,0.7260910102316076,68.62916666666666
24232,0.00027049597304631344,4397603.609302721,0.7574034449849026,60.925
24233,0.00027049597304631344,4605922.041145104,0.7832960594345038,54.68333333333333
24234,0.00027049597304631344,4824108.704165374,0.8053407370892108,49.40833333333333
24235,0.00027049597304631344,5052631.06533568,0.8241953481946113,44.895833333333336
24236,0.00027049597304631344,5291978.7359584365,0.8403451666219374,40.99583333333333
24237,0.00027049597304631344,5542664.520663107,0.8541837501696908,37.6625
24238,0.00027049597304631344,5805225.516094896,0.8660582794988739,34.68333333333333
24239,0.00027049597304631344,6080224.261649427,0.8762666998030222,32.0
24240,0.00027049597304631344,6368249.944718586,0.8850461728475555,29.704166666666666
24241,0.00027049597304631344,6669919.663030115,0.892590821295876,27.599999999999998
24242,0.00027049597304631344,6985879.746785249,0.89905137586707,25.7
24243,0.00027049597304631344,7316807.143427192,0.9046125038192644,23.966666666666665
24244,0.00027049597304631344,7663410.8680074625,0.9093795728321142,22.441666666666666
24245,0.00027049597304631344,8026433.522257173,0.9134564830985846,20.9625
24246,0.00027049597304631344,8406652.885618316,0.9169459486969251,19.679166666666667
24247,0.00027049597304631344,8804883.581643464,0.9199246720841303,18.47083333333333
24248,0.00027049597304631344,9221978.823334321,0.9224499157923528,17.34583333333333
24249,0.00027049597304631344,9658832.241158709,0.9245902864250942,16.3125
24250,0.00027049597304631344,10116379.79766207,0.9264055697305124,15.354166666666666
24251,0.00027049597304631344,10595601.792776149,0.9279529383153328,14.470833333333333
24252,0.00027049597304631344,11097524.964120721,0.9293001192496039,13.6375
24253,0.00027049597304631344,11623224.686798519,0.930509146081397,12.845833333333333
24254,0.00027049597304631344,12173827.277396621,0.931657453559419,12.116666666666667
24255,0.00027049597304631344,12750512.407130128,0.932835435300886,11.475
24256,0.00027049597304631344,13354515.629298974,0.9341509358120951,10.825
24257,0.00027049597304631344,13987131.026472386,0.9356565665902463,10.241666666666667
24258,0.00027049597304631344,14649713.983072849,0.9375453043497999,9.7
24259,0.00027049597304631344,15343684.089300131,0.9398572545381114,9.166666666666666
24260,0.00027049597304631344,16070528.182616385,0.9426296913297311,8.695833333333333
24261,0.00027049597304631344,16831803.53330955,0.9458404971728651,8.233333333333333
24262,0.00027049597304631344,17629141.180959478,0.9495253767439601,7.804166666666666
24263,0.00027049597304631344,18464249.428955425,0.9533844201872692,7.416666666666667
24264,0.00027049597304631344,19338917.50455232,0.9572962655722294,6.995833333333334
24265,0.00027049597304631344,20255019.392306663,0.9610785052950788,6.683333333333334
24266,0.00027049597304631344,21214517.84910628,0.964553474345205,6.354166666666667
24267,0.00027049597304631344,22219468.60939524,0.9676085218010829,5.991666666666666
24268,0.00027049597304631344,23272024.78960407,0.9700879848897318,5.7375
24269,0.00027049597304631344,24374441.501222216,0.9720124087023041,5.470833333333333
24270,0.00027049597304631344,25529080.682395164,0.9734726955200526,5.191666666666666
24271,0.00027049597304631344,26738416.15839944,0.9745604463545334,4.929166666666666
24272,0.00027049597304631344,28005038.94183631,0.9753000037481645,4.725
24273,0.00027049597304631344,29331662.783900425,0.9757601720102688,4.520833333333333
24274,0.00027049597304631344,30721129.98861759,0.9760408708618293,4.3125
24275,0.00027049597304631344,32176417.502507355,0.9762037604174431,4.095833333333333
24276,0.00027049597304631344,33700643.292719245,0.9763012077278364,3.9166666666666665
24277,0.00027049597304631344,35297073.027306505,0.9763574688091838,3.7708333333333335
24278,0.00027049597304631344,36969127.071950324,0.9763876071943818,3.6166666666666667
24279,0.00027049597304631344,38720387.81812557,0.9764073957629147,3.466666666666667
24280,0.00027049597304631344,40554607.35840828,0.9764203881476173,3.3208333333333333
24281,0.00027049597304631344,42475715.525368944,0.9764288002054444,3.175
24282,0.00027049597304631344,44487828.311275855,0.9764368726044899,3.0375
24283,0.00027049597304631344,46595256.68664687,0.9764453350697352,2.9291666666666667
24284,0.00027049597304631344,48802515.836544335,0.9764531490190023,2.841666666666667
24285,0.00027049597304631344,51114334.83440165,0.9764631152900985,2.7541666666666664
24286,0.00027049597304631344,53535666.77410719,0.9764715750420514,2.6666666666666665
24287,0.00027049597304631344,56071699.38205458,0.9764847399700014,2.5791666666666666
24288,0.00027049597304631344,58727866.13189489,0.9764996929421055,2.495833333333333
24289,0.00027049597304631344,61509857.88580504,0.9765166337297942,2.4125
24290,0.00027049597304631344,64423635.0872137,0.9765350897712353,2.3291666666666666
24291,0.00027049597304631344,67475440.53110686,0.9765559034457211,2.2541666666666664
24292,0.00027049597304631344,70671812.73927492,0.9765775488982756,2.175
24293,0.00027049597304631344,74019599.96915652,0.9765999885524841,2.1041666666666665
24294,0.00027049597304631344,77525974.88629465,0.976621444134674,2.033333333333333
24295,0.00027049597304631344,81198449.93184009,0.976645133351964,1.9749999999999999
24296,0.00027049597304631344,85044893.41802669,0.9766704852399118,1.9333333333333333
24297,0.00027049597304631344,89073546.3861044,0.976693253722012,1.8916666666666666
24298,0.00027049597304631344,93293040.26284696,0.9767117303328938,1.8541666666666667
24299,0.00027049597304631344,97712415.35346502,0.9767346133163585,1.8166666666666667
24300,0.00027049597304631344,102341140.21054527,0.976759486233631,1.7833333333333332
24301,0.00027049597304631344,107189131.92051265,0.9767820393884935,1.75
24302,0.00027049597304631344,112266777.35108113,0.9768071992601393,1.7166666666666666
24303,0.00027049597304631344,117584955.40521581,0.9768335906876495,1.6833333333333333
24304,0.00027049597304631344,123155060.32928261,0.9768526147989304,1.6541666666666666
24305,0.00027049597304631344,128989026.1253308,0.976870223920012,1.6291666666666667
24306,0.00027049597304631344,135099352.1198025,0.9768918615150859,1.6
24307,0.00027049597304631344,141499129.74345788,0.9769111048617849,1.575
24308,0.00027049597304631344,148202070.57988602,0.9769318098423254,1.55
24309,0.00027049597304631344,155222535.7427048,0.9769520662202623,1.5291666666666666
24310,0.00027049597304631344,162575566.64437935,0.9769727154279658,1.5083333333333333
24311,0.00027049597304631344,170276917.2225898,0.9769939579253502,1.4875
24312,0.00027049597304631344,178343087.69319057,0.9770176649503417,1.4666666666666666
24313,0.00027049597304631344,186791359.90207848,0.9770500212746706,1.4458333333333333
24314,0.00027049597304631344,195639834.35170648,0.977104686920616,1.4291666666666667
24315,0.00027049597304631344,204907468.9815846,0.9772369404838532,1.4125
24316,0.00027049597304631344,214614119.78584015,0.9776392961629834,1.3958333333333333
24317,0.00027049597304631344,224780583.354873,0.9789367486895292,1.3791666666666667
24318,0.00027049597304631344,235428641.43224204,0.9823755296203085,1.3625
24319,0.00027049597304631344,246581107.5822604,0.9876360843155378,1.35
24320,0.00027049597304631344,258261876.06826746,0.9915647550300909,1.3333333333333333
