,c,h,res_frac,t_10
20460,1.1226677735108135,1.6070528182616396e-08,1.0,1.6083333333333334
20461,1.1226677735108135,1.683180353330957e-08,1.0,1.6083333333333334
20462,1.1226677735108135,1.7629141180959484e-08,1.0,1.6083333333333334
20463,1.1226677735108135,1.846424942895544e-08,1.0,1.6083333333333334
20464,1.1226677735108135,1.9338917504552316e-08,1.0,1.6083333333333334
20465,1.1226677735108135,2.025501939230668e-08,1.0,1.6083333333333334
20466,1.1226677735108135,2.1214517849106302e-08,1.0,1.6041666666666667
20467,1.1226677735108135,2.2219468609395242e-08,1.0,1.6041666666666667
20468,1.1226677735108135,2.327202478960409e-08,1.0,1.6041666666666667
20469,1.1226677735108135,2.437444150122221e-08,1.0,1.6041666666666667
20470,1.1226677735108135,2.5529080682395182e-08,1.0,1.6041666666666667
20471,1.1226677735108135,2.673841615839947e-08,1.0,1.6041666666666667
20472,1.1226677735108135,2.8005038941836313e-08,1.0,1.6
20473,1.1226677735108135,2.9331662783900444e-08,1.0,1.6
20474,1.1226677735108135,3.072112998861758e-08,1.0,1.6
20475,1.1226677735108135,3.217641750250738e-08,1.0,1.6
20476,1.1226677735108135,3.3700643292719294e-08,1.0,1.6
20477,1.1226677735108135,3.529707302730651e-08,1.0,1.5958333333333332
20478,1.1226677735108135,3.696912707195029e-08,1.0,1.5958333333333332
20479,1.1226677735108135,3.872038781812556e-08,1.0,1.5958333333333332
20480,1.1226677735108135,4.0554607358408305e-08,1.0,1.5958333333333332
20481,1.1226677735108135,4.2475715525369e-08,1.0,1.5916666666666666
20482,1.1226677735108135,4.448782831127586e-08,1.0,1.5916666666666666
20483,1.1226677735108135,4.659525668664683e-08,1.0,1.5916666666666666
20484,1.1226677735108135,4.880251583654432e-08,1.0,1.5875
20485,1.1226677735108135,5.1114334834401685e-08,1.0,1.5875
20486,1.1226677735108135,5.353566677410725e-08,1.0,1.5833333333333333
20487,1.1226677735108135,5.6071699382054595e-08,1.0,1.5833333333333333
20488,1.1226677735108135,5.8727866131894834e-08,1.0,1.5791666666666666
20489,1.1226677735108135,6.150985788580502e-08,1.0,1.5791666666666666
20490,1.1226677735108135,6.442363508721375e-08,1.0,1.575
20491,1.1226677735108135,6.747544053110695e-08,1.0,1.5708333333333333
20492,1.1226677735108135,7.067181273927493e-08,1.0,1.5666666666666667
20493,1.1226677735108135,7.401959996915646e-08,1.0,1.5625
20494,1.1226677735108135,7.752597488629462e-08,1.0,1.5583333333333333
20495,1.1226677735108135,8.119844993184015e-08,1.0,1.5541666666666667
20496,1.1226677735108135,8.504489341802679e-08,1.0,1.55
20497,1.1226677735108135,8.907354638610442e-08,1.0,1.5416666666666667
20498,1.1226677735108135,9.329304026284688e-08,1.0,1.5375
20499,1.1226677735108135,9.771241535346499e-08,1.0,1.525
20500,1.1226677735108135,1.0234114021054531e-07,1.0,1.5166666666666666
20501,1.1226677735108135,1.0718913192051278e-07,1.0,1.5041666666666667
20502,1.1226677735108135,1.1226677735108137e-07,1.0,1.4875
20503,1.1226677735108135,1.1758495540521572e-07,1.0,1.4666666666666666
20504,1.1226677735108135,1.2315506032928263e-07,1.0,1.4416666666666667
20505,1.1226677735108135,1.2898902612533084e-07,1.0,1.4125
20506,1.1226677735108135,1.3509935211980266e-07,1.0,1.375
20507,1.1226677735108135,1.4149912974345763e-07,1.0,1.3333333333333333
20508,1.1226677735108135,1.4820207057988588e-07,1.0,1.2875
20509,1.1226677735108135,1.5522253574270482e-07,1.0,1.2375
20510,1.1226677735108135,1.6257556664437955e-07,1.0,1.1875
20511,1.1226677735108135,1.7027691722259e-07,1.0,1.1333333333333333
20512,1.1226677735108135,1.7834308769319098e-07,1.0,1.075
20513,1.1226677735108135,1.867913599020783e-07,1.0,1.0208333333333333
20514,1.1226677735108135,1.9563983435170653e-07,1.0,0.975
20515,1.1226677735108135,2.0490746898158485e-07,1.0,0.9375
20516,1.1226677735108135,2.146141197858404e-07,1.0,0.9
20517,1.1226677735108135,2.2478058335487258e-07,1.0,0.8666666666666667
20518,1.1226677735108135,2.3542864143224184e-07,1.0,0.8333333333333334
20519,1.1226677735108135,2.465811075822604e-07,1.0,0.8
20520,1.1226677735108135,2.582618760682678e-07,1.0,0.7666666666666666
20521,1.1226677735108135,2.704959730463135e-07,1.0,0.7375
20522,1.1226677735108135,2.8330961018393244e-07,1.0,0.7083333333333334
20523,1.1226677735108135,2.96730240818887e-07,1.0,0.6791666666666667
20524,1.1226677735108135,3.1078661877820147e-07,1.0,0.6541666666666667
20525,1.1226677735108135,3.2550885998350605e-07,1.0,0.625
20526,1.1226677735108135,3.409285069746812e-07,1.0,0.6
20527,1.1226677735108135,3.570785964900463e-07,1.0,0.5791666666666666
20528,1.1226677735108135,3.7399373024787986e-07,1.0,0.5541666666666667
20529,1.1226677735108135,3.917101490809261e-07,1.0,0.5333333333333333
20530,1.1226677735108135,4.1026581058271957e-07,1.0,0.5083333333333333
20531,1.1226677735108135,4.29700470432084e-07,1.0,0.4875
20532,1.1226677735108135,4.500557675700499e-07,1.0,0.4708333333333333
20533,1.1226677735108135,4.7137531341167254e-07,1.0,0.45
20534,1.1226677735108135,4.937047852839005e-07,1.0,0.43333333333333335
20535,1.1226677735108135,5.170920242896761e-07,1.0,0.4125
20536,1.1226677735108135,5.415871378079472e-07,1.0,0.3958333333333333
20537,1.1226677735108135,5.672426068491979e-07,1.0,0.3833333333333333
20538,1.1226677735108135,5.941133984965035e-07,1.0,0.36666666666666664
20539,1.1226677735108135,6.222570836730233e-07,1.0,0.35
20540,1.1226677735108135,6.517339604882428e-07,1.0,0.3375
20541,1.1226677735108135,6.826071834272388e-07,1.0,0.325
20542,1.1226677735108135,7.149428986597579e-07,1.0,0.30833333333333335
20543,1.1226677735108135,7.488103857590024e-07,1.0,0.29583333333333334
20544,1.1226677735108135,7.842822061337683e-07,1.0,0.2833333333333333
20545,1.1226677735108135,8.214343584919432e-07,1.0,0.275
20546,1.1226677735108135,8.603464416684503e-07,1.0,0.2625
20547,1.1226677735108135,9.011018251665021e-07,1.0,0.25
20548,1.1226677735108135,9.437878277775383e-07,1.0,0.24166666666666667
20549,1.1226677735108135,9.884959046625588e-07,1.0,0.23333333333333334
20550,1.1226677735108135,1.035321843295663e-06,1.0,0.22083333333333333
20551,1.1226677735108135,1.0843659686896112e-06,1.0,0.2125
20552,1.1226677735108135,1.1357333583431054e-06,1.0,0.20416666666666666
20553,1.1226677735108135,1.1895340673703199e-06,1.0,0.19583333333333333
20554,1.1226677735108135,1.2458833642950085e-06,1.0,0.1875
20555,1.1226677735108135,1.3049019780144031e-06,1.0,0.17916666666666667
20556,1.1226677735108135,1.3667163564620076e-06,1.0,0.175
20557,1.1226677735108135,1.4314589375234788e-06,1.0,0.16666666666666666
20558,1.1226677735108135,1.499268432786046e-06,1.0,0.15833333333333333
20559,1.1226677735108135,1.570290124729378e-06,1.0,0.15416666666666667
20560,1.1226677735108135,1.6446761779946648e-06,1.0,0.14583333333333334
20561,1.1226677735108135,1.7225859653987878e-06,1.0,0.14166666666666666
20562,1.1226677735108135,1.8041864093920722e-06,1.0,0.1375
20563,1.1226677735108135,1.88965233969121e-06,1.0,0.12916666666666665
20564,1.1226677735108135,1.9791668678535575e-06,1.0,0.125
20565,1.1226677735108135,2.0729217795953723e-06,1.0,0.12083333333333333
20566,1.1226677735108135,2.1711179456945056e-06,1.0,0.11666666666666667
20567,1.1226677735108135,2.273965752357928e-06,1.0,0.1125
20568,1.1226677735108135,2.3816855519761587e-06,1.0,0.10833333333333334
20569,1.1226677735108135,2.494508135230317e-06,1.0,0.10416666666666667
20570,1.1226677735108135,2.6126752255633296e-06,1.0,0.1
20571,1.1226677735108135,2.7364399970746726e-06,1.0,0.09583333333333333
20572,1.1226677735108135,2.866067616948251e-06,1.0,0.09166666666666666
20573,1.1226677735108135,3.0018358135755894e-06,1.0,0.0875
20574,1.1226677735108135,3.144035471591501e-06,1.0,0.08333333333333333
20575,1.1226677735108135,3.2929712550971522e-06,1.0,0.07916666666666666
20576,1.1226677735108135,3.44896226040576e-06,1.0,0.07916666666666666
20577,1.1226677735108135,3.6123426997094313e-06,1.0,0.075
20578,1.1226677735108135,3.78346261713193e-06,1.0,0.07083333333333333
20579,1.1226677735108135,3.9626886387014795e-06,1.0,0.07083333333333333
20580,1.1226677735108135,4.150404757850477e-06,1.0,0.06666666666666667
20581,1.1226677735108135,4.347013158125028e-06,1.0,0.0625
20582,1.1226677735108135,4.552935074866949e-06,1.0,0.0625
20583,1.1226677735108135,4.7686116977144705e-06,1.0,0.058333333333333334
20584,1.1226677735108135,4.994505115855141e-06,1.0,0.058333333333333334
20585,1.1226677735108135,5.231099308056264e-06,1.0,0.05416666666666667
20586,1.1226677735108135,5.478901179593947e-06,1.0,0.05416666666666667
20587,1.1226677735108135,5.738441648302394e-06,1.0,0.05
20588,1.1226677735108135,6.010276782070383e-06,1.0,0.05
20589,1.1226677735108135,6.2949889902218896e-06,1.0,0.04583333333333333
20590,1.1226677735108135,6.59318827133355e-06,1.0,0.04583333333333333
20591,1.1226677735108135,6.9055135201623314e-06,1.0,0.04583333333333333
20592,1.1226677735108135,7.232633896483535e-06,1.0,0.041666666666666664
20593,1.1226677735108135,7.575250258771914e-06,1.0,0.041666666666666664
20594,1.1226677735108135,7.934096665797493e-06,1.0,0.0375
20595,1.1226677735108135,8.309941949353398e-06,1.0,0.0375
20596,1.1226677735108135,8.703591361485167e-06,1.0,0.0375
20597,1.1226677735108135,9.115888299750829e-06,1.0,0.03333333333333333
20598,1.1226677735108135,9.547716114208058e-06,1.0,0.03333333333333333
20599,1.1226677735108135,1.0000000000000003e-05,1.0,0.03333333333333333
20600,1.175849554052157,1.0000000000000003e-09,1.0,1.6166666666666667
20601,1.175849554052157,1.04737089795945e-09,1.0,1.6166666666666667
20602,1.175849554052157,1.0969857978923838e-09,1.0,1.6166666666666667
20603,1.175849554052157,1.1489510001873094e-09,1.0,1.6166666666666667
20604,1.175849554052157,1.2033778407775896e-09,1.0,1.6166666666666667
20605,1.175849554052157,1.2603829296797278e-09,1.0,1.6125
20606,1.175849554052157,1.3200884008314183e-09,1.0,1.6125
20607,1.175849554052157,1.382622173764656e-09,1.0,1.6125
20608,1.175849554052157,1.448118227674534e-09,1.0,1.6125
20609,1.175849554052157,1.5167168884709228e-09,1.0,1.6125
20610,1.175849554052157,1.588565129428053e-09,1.0,1.6125
20611,1.175849554052157,1.6638168860761293e-09,1.0,1.6125
20612,1.175849554052157,1.7426333860096503e-09,1.0,1.6125
20613,1.175849554052157,1.8251834943190437e-09,1.0,1.6125
20614,1.175849554052157,1.911644075385702e-09,1.0,1.6125
20615,1.175849554052157,2.0022003718155847e-09,1.0,1.6125
20616,1.175849554052157,2.0970464013232334e-09,1.0,1.6125
20617,1.175849554052157,2.1963853724165465e-09,1.0,1.6125
20618,1.175849554052157,2.300430119772919e-09,1.0,1.6125
20619,1.175849554052157,2.409403560239525e-09,1.0,1.6125
20620,1.175849554052157,2.5235391704347665e-09,1.0,1.6125
20621,1.175849554052157,2.6430814869741065e-09,1.0,1.6125
20622,1.175849554052157,2.7682866303920673e-09,1.0,1.6125
20623,1.175849554052157,2.899422853882877e-09,1.0,1.6125
20624,1.175849554052157,3.036771118035458e-09,1.0,1.6125
20625,1.175849554052157,3.18062569279412e-09,1.0,1.6125
20626,1.175849554052157,3.3312947879346744e-09,1.0,1.6125
20627,1.175849554052157,3.4891012134067745e-09,1.0,1.6125
20628,1.175849554052157,3.6543830709572574e-09,1.0,1.6125
20629,1.175849554052157,3.827494478516312e-09,1.0,1.6125
20630,1.175849554052157,4.0088063288984654e-09,1.0,1.6125
20631,1.175849554052157,4.198707084443911e-09,1.0,1.6125
20632,1.175849554052157,4.397603609302722e-09,1.0,1.6125
20633,1.175849554052157,4.605922041145107e-09,1.0,1.6125
20634,1.175849554052157,4.82410870416537e-09,1.0,1.6125
20635,1.175849554052157,5.052631065335681e-09,1.0,1.6125
20636,1.175849554052157,5.291978735958443e-09,1.0,1.6125
20637,1.175849554052157,5.542664520663108e-09,1.0,1.6125
20638,1.175849554052157,5.8052255160949e-09,1.0,1.6125
20639,1.175849554052157,6.080224261649425e-09,1.0,1.6125
20640,1.175849554052157,6.368249944718587e-09,1.0,1.6125
20641,1.175849554052157,6.669919663030123e-09,1.0,1.6125
20642,1.175849554052157,6.9858797467852504e-09,1.0,1.6125
20643,1.175849554052157,7.316807143427197e-09,1.0,1.6125
20644,1.175849554052157,7.66341086800746e-09,1.0,1.6125
20645,1.175849554052157,8.026433522257176e-09,1.0,1.6125
20646,1.175849554052157,8.406652885618327e-09,1.0,1.6125
20647,1.175849554052157,8.804883581643467e-09,1.0,1.6125
20648,1.175849554052157,9.22197882333433e-09,1.0,1.6125
20649,1.175849554052157,9.658832241158706e-09,1.0,1.6125
20650,1.175849554052157,1.0116379797662073e-08,1.0,1.6083333333333334
20651,1.175849554052157,1.0595601792776162e-08,1.0,1.6083333333333334
20652,1.175849554052157,1.1097524964120724e-08,1.0,1.6083333333333334
20653,1.175849554052157,1.1623224686798526e-08,1.0,1.6083333333333334
20654,1.175849554052157,1.2173827277396616e-08,1.0,1.6083333333333334
20655,1.175849554052157,1.2750512407130138e-08,1.0,1.6083333333333334
20656,1.175849554052157,1.3354515629298991e-08,1.0,1.6083333333333334
20657,1.175849554052157,1.3987131026472389e-08,1.0,1.6083333333333334
20658,1.175849554052157,1.464971398307286e-08,1.0,1.6083333333333334
20659,1.175849554052157,1.534368408930013e-08,1.0,1.6083333333333334
20660,1.175849554052157,1.6070528182616396e-08,1.0,1.6083333333333334
20661,1.175849554052157,1.683180353330957e-08,1.0,1.6083333333333334
20662,1.175849554052157,1.7629141180959484e-08,1.0,1.6083333333333334
20663,1.175849554052157,1.846424942895544e-08,1.0,1.6041666666666667
20664,1.175849554052157,1.9338917504552316e-08,1.0,1.6041666666666667
20665,1.175849554052157,2.025501939230668e-08,1.0,1.6041666666666667
20666,1.175849554052157,2.1214517849106302e-08,1.0,1.6041666666666667
20667,1.175849554052157,2.2219468609395242e-08,1.0,1.6041666666666667
20668,1.175849554052157,2.327202478960409e-08,1.0,1.6041666666666667
20669,1.175849554052157,2.437444150122221e-08,1.0,1.6041666666666667
20670,1.175849554052157,2.5529080682395182e-08,1.0,1.6041666666666667
20671,1.175849554052157,2.673841615839947e-08,1.0,1.6
20672,1.175849554052157,2.8005038941836313e-08,1.0,1.6
20673,1.175849554052157,2.9331662783900444e-08,1.0,1.6
20674,1.175849554052157,3.072112998861758e-08,1.0,1.6
20675,1.175849554052157,3.217641750250738e-08,1.0,1.6
20676,1.175849554052157,3.3700643292719294e-08,1.0,1.5958333333333332
20677,1.175849554052157,3.529707302730651e-08,1.0,1.5958333333333332
20678,1.175849554052157,3.696912707195029e-08,1.0,1.5958333333333332
20679,1.175849554052157,3.872038781812556e-08,1.0,1.5958333333333332
20680,1.175849554052157,4.0554607358408305e-08,1.0,1.5916666666666666
20681,1.175849554052157,4.2475715525369e-08,1.0,1.5916666666666666
20682,1.175849554052157,4.448782831127586e-08,1.0,1.5916666666666666
20683,1.175849554052157,4.659525668664683e-08,1.0,1.5875
20684,1.175849554052157,4.880251583654432e-08,1.0,1.5875
20685,1.175849554052157,5.1114334834401685e-08,1.0,1.5833333333333333
20686,1.175849554052157,5.353566677410725e-08,1.0,1.5833333333333333
20687,1.175849554052157,5.6071699382054595e-08,1.0,1.5791666666666666
20688,1.175849554052157,5.8727866131894834e-08,1.0,1.5791666666666666
20689,1.175849554052157,6.150985788580502e-08,1.0,1.575
20690,1.175849554052157,6.442363508721375e-08,1.0,1.575
20691,1.175849554052157,6.747544053110695e-08,1.0,1.5708333333333333
20692,1.175849554052157,7.067181273927493e-08,1.0,1.5666666666666667
20693,1.175849554052157,7.401959996915646e-08,1.0,1.5625
20694,1.175849554052157,7.752597488629462e-08,1.0,1.5583333333333333
20695,1.175849554052157,8.119844993184015e-08,1.0,1.5541666666666667
20696,1.175849554052157,8.504489341802679e-08,1.0,1.5458333333333334
20697,1.175849554052157,8.907354638610442e-08,1.0,1.5416666666666667
20698,1.175849554052157,9.329304026284688e-08,1.0,1.5333333333333332
20699,1.175849554052157,9.771241535346499e-08,1.0,1.525
20700,1.175849554052157,1.0234114021054531e-07,1.0,1.5125
20701,1.175849554052157,1.0718913192051278e-07,1.0,1.5
20702,1.175849554052157,1.1226677735108137e-07,1.0,1.4833333333333334
20703,1.175849554052157,1.1758495540521572e-07,1.0,1.4625
20704,1.175849554052157,1.2315506032928263e-07,1.0,1.4375
20705,1.175849554052157,1.2898902612533084e-07,1.0,1.4083333333333332
20706,1.175849554052157,1.3509935211980266e-07,1.0,1.3708333333333333
20707,1.175849554052157,1.4149912974345763e-07,1.0,1.3333333333333333
20708,1.175849554052157,1.4820207057988588e-07,1.0,1.2833333333333332
20709,1.175849554052157,1.5522253574270482e-07,1.0,1.2375
20710,1.175849554052157,1.6257556664437955e-07,1.0,1.1833333333333333
20711,1.175849554052157,1.7027691722259e-07,1.0,1.1291666666666667
20712,1.175849554052157,1.7834308769319098e-07,1.0,1.075
20713,1.175849554052157,1.867913599020783e-07,1.0,1.0166666666666666
20714,1.175849554052157,1.9563983435170653e-07,1.0,0.9708333333333333
20715,1.175849554052157,2.0490746898158485e-07,1.0,0.9333333333333333
20716,1.175849554052157,2.146141197858404e-07,1.0,0.9
20717,1.175849554052157,2.2478058335487258e-07,1.0,0.8624999999999999
20718,1.175849554052157,2.3542864143224184e-07,1.0,0.8291666666666666
20719,1.175849554052157,2.465811075822604e-07,1.0,0.8
20720,1.175849554052157,2.582618760682678e-07,1.0,0.7666666666666666
20721,1.175849554052157,2.704959730463135e-07,1.0,0.7375
20722,1.175849554052157,2.8330961018393244e-07,1.0,0.7083333333333334
20723,1.175849554052157,2.96730240818887e-07,1.0,0.6791666666666667
20724,1.175849554052157,3.1078661877820147e-07,1.0,0.65
20725,1.175849554052157,3.2550885998350605e-07,1.0,0.625
20726,1.175849554052157,3.409285069746812e-07,1.0,0.6
20727,1.175849554052157,3.570785964900463e-07,1.0,0.575
20728,1.175849554052157,3.7399373024787986e-07,1.0,0.5541666666666667
20729,1.175849554052157,3.917101490809261e-07,1.0,0.5291666666666667
20730,1.175849554052157,4.1026581058271957e-07,1.0,0.5083333333333333
20731,1.175849554052157,4.29700470432084e-07,1.0,0.4875
20732,1.175849554052157,4.500557675700499e-07,1.0,0.4666666666666667
20733,1.175849554052157,4.7137531341167254e-07,1.0,0.45
20734,1.175849554052157,4.937047852839005e-07,1.0,0.42916666666666664
20735,1.175849554052157,5.170920242896761e-07,1.0,0.4125
20736,1.175849554052157,5.415871378079472e-07,1.0,0.3958333333333333
20737,1.175849554052157,5.672426068491979e-07,1.0,0.37916666666666665
20738,1.175849554052157,5.941133984965035e-07,1.0,0.36666666666666664
20739,1.175849554052157,6.222570836730233e-07,1.0,0.35
20740,1.175849554052157,6.517339604882428e-07,1.0,0.3375
20741,1.175849554052157,6.826071834272388e-07,1.0,0.3208333333333333
20742,1.175849554052157,7.149428986597579e-07,1.0,0.30833333333333335
20743,1.175849554052157,7.488103857590024e-07,1.0,0.29583333333333334
20744,1.175849554052157,7.842822061337683e-07,1.0,0.2833333333333333
20745,1.175849554052157,8.214343584919432e-07,1.0,0.275
20746,1.175849554052157,8.603464416684503e-07,1.0,0.2625
20747,1.175849554052157,9.011018251665021e-07,1.0,0.25
20748,1.175849554052157,9.437878277775383e-07,1.0,0.24166666666666667
20749,1.175849554052157,9.884959046625588e-07,1.0,0.23333333333333334
20750,1.175849554052157,1.035321843295663e-06,1.0,0.22083333333333333
20751,1.175849554052157,1.0843659686896112e-06,1.0,0.2125
20752,1.175849554052157,1.1357333583431054e-06,1.0,0.20416666666666666
20753,1.175849554052157,1.1895340673703199e-06,1.0,0.19583333333333333
20754,1.175849554052157,1.2458833642950085e-06,1.0,0.1875
20755,1.175849554052157,1.3049019780144031e-06,1.0,0.17916666666666667
20756,1.175849554052157,1.3667163564620076e-06,1.0,0.175
20757,1.175849554052157,1.4314589375234788e-06,1.0,0.16666666666666666
20758,1.175849554052157,1.499268432786046e-06,1.0,0.15833333333333333
20759,1.175849554052157,1.570290124729378e-06,1.0,0.15416666666666667
20760,1.175849554052157,1.6446761779946648e-06,1.0,0.14583333333333334
20761,1.175849554052157,1.7225859653987878e-06,1.0,0.14166666666666666
20762,1.175849554052157,1.8041864093920722e-06,1.0,0.1375
20763,1.175849554052157,1.88965233969121e-06,1.0,0.12916666666666665
20764,1.175849554052157,1.9791668678535575e-06,1.0,0.125
20765,1.175849554052157,2.0729217795953723e-06,1.0,0.12083333333333333
20766,1.175849554052157,2.1711179456945056e-06,1.0,0.11666666666666667
20767,1.175849554052157,2.273965752357928e-06,1.0,0.1125
20768,1.175849554052157,2.3816855519761587e-06,1.0,0.10833333333333334
20769,1.175849554052157,2.494508135230317e-06,1.0,0.10416666666666667
20770,1.175849554052157,2.6126752255633296e-06,1.0,0.1
20771,1.175849554052157,2.7364399970746726e-06,1.0,0.09583333333333333
20772,1.175849554052157,2.866067616948251e-06,1.0,0.09166666666666666
20773,1.175849554052157,3.0018358135755894e-06,1.0,0.0875
20774,1.175849554052157,3.144035471591501e-06,1.0,0.08333333333333333
20775,1.175849554052157,3.2929712550971522e-06,1.0,0.07916666666666666
20776,1.175849554052157,3.44896226040576e-06,1.0,0.07916666666666666
20777,1.175849554052157,3.6123426997094313e-06,1.0,0.075
20778,1.175849554052157,3.78346261713193e-06,1.0,0.07083333333333333
20779,1.175849554052157,3.9626886387014795e-06,1.0,0.07083333333333333
20780,1.175849554052157,4.150404757850477e-06,1.0,0.06666666666666667
20781,1.175849554052157,4.347013158125028e-06,1.0,0.0625
20782,1.175849554052157,4.552935074866949e-06,1.0,0.0625
20783,1.175849554052157,4.7686116977144705e-06,1.0,0.058333333333333334
20784,1.175849554052157,4.994505115855141e-06,1.0,0.058333333333333334
20785,1.175849554052157,5.231099308056264e-06,1.0,0.05416666666666667
20786,1.175849554052157,5.478901179593947e-06,1.0,0.05416666666666667
20787,1.175849554052157,5.738441648302394e-06,1.0,0.05
20788,1.175849554052157,6.010276782070383e-06,1.0,0.05
20789,1.175849554052157,6.2949889902218896e-06,1.0,0.04583333333333333
20790,1.175849554052157,6.59318827133355e-06,1.0,0.04583333333333333
20791,1.175849554052157,6.9055135201623314e-06,1.0,0.04583333333333333
20792,1.175849554052157,7.232633896483535e-06,1.0,0.041666666666666664
20793,1.175849554052157,7.575250258771914e-06,1.0,0.041666666666666664
20794,1.175849554052157,7.934096665797493e-06,1.0,0.0375
20795,1.175849554052157,8.309941949353398e-06,1.0,0.0375
20796,1.175849554052157,8.703591361485167e-06,1.0,0.0375
20797,1.175849554052157,9.115888299750829e-06,1.0,0.03333333333333333
20798,1.175849554052157,9.547716114208058e-06,1.0,0.03333333333333333
20799,1.175849554052157,1.0000000000000003e-05,1.0,0.03333333333333333
20800,1.231550603292826,1.0000000000000003e-09,1.0,1.6125
20801,1.231550603292826,1.04737089795945e-09,1.0,1.6125
20802,1.231550603292826,1.0969857978923838e-09,1.0,1.6125
20803,1.231550603292826,1.1489510001873094e-09,1.0,1.6125
20804,1.231550603292826,1.2033778407775896e-09,1.0,1.6125
20805,1.231550603292826,1.2603829296797278e-09,1.0,1.6125
20806,1.231550603292826,1.3200884008314183e-09,1.0,1.6125
20807,1.231550603292826,1.382622173764656e-09,1.0,1.6125
20808,1.231550603292826,1.448118227674534e-09,1.0,1.6125
20809,1.231550603292826,1.5167168884709228e-09,1.0,1.6125
20810,1.231550603292826,1.588565129428053e-09,1.0,1.6125
20811,1.231550603292826,1.6638168860761293e-09,1.0,1.6125
20812,1.231550603292826,1.7426333860096503e-09,1.0,1.6125
20813,1.231550603292826,1.8251834943190437e-09,1.0,1.6125
20814,1.231550603292826,1.911644075385702e-09,1.0,1.6125
20815,1.231550603292826,2.0022003718155847e-09,1.0,1.6125
20816,1.231550603292826,2.0970464013232334e-09,1.0,1.6125
20817,1.231550603292826,2.1963853724165465e-09,1.0,1.6125
20818,1.231550603292826,2.300430119772919e-09,1.0,1.6125
20819,1.231550603292826,2.409403560239525e-09,1.0,1.6125
20820,1.231550603292826,2.5235391704347665e-09,1.0,1.6125
20821,1.231550603292826,2.6430814869741065e-09,1.0,1.6125
20822,1.231550603292826,2.7682866303920673e-09,1.0,1.6125
20823,1.231550603292826,2.899422853882877e-09,1.0,1.6125
20824,1.231550603292826,3.036771118035458e-09,1.0,1.6125
20825,1.231550603292826,3.18062569279412e-09,1.0,1.6125
20826,1.231550603292826,3.3312947879346744e-09,1.0,1.6125
20827,1.231550603292826,3.4891012134067745e-09,1.0,1.6125
20828,1.231550603292826,3.6543830709572574e-09,1.0,1.6125
20829,1.231550603292826,3.827494478516312e-09,1.0,1.6125
20830,1.231550603292826,4.0088063288984654e-09,1.0,1.6125
20831,1.231550603292826,4.198707084443911e-09,1.0,1.6125
20832,1.231550603292826,4.397603609302722e-09,1.0,1.6125
20833,1.231550603292826,4.605922041145107e-09,1.0,1.6125
20834,1.231550603292826,4.82410870416537e-09,1.0,1.6125
20835,1.231550603292826,5.052631065335681e-09,1.0,1.6125
20836,1.231550603292826,5.291978735958443e-09,1.0,1.6125
20837,1.231550603292826,5.542664520663108e-09,1.0,1.6125
20838,1.231550603292826,5.8052255160949e-09,1.0,1.6125
20839,1.231550603292826,6.080224261649425e-09,1.0,1.6125
20840,1.231550603292826,6.368249944718587e-09,1.0,1.6125
20841,1.231550603292826,6.669919663030123e-09,1.0,1.6125
20842,1.231550603292826,6.9858797467852504e-09,1.0,1.6125
20843,1.231550603292826,7.316807143427197e-09,1.0,1.6125
20844,1.231550603292826,7.66341086800746e-09,1.0,1.6125
20845,1.231550603292826,8.026433522257176e-09,1.0,1.6083333333333334
20846,1.231550603292826,8.406652885618327e-09,1.0,1.6083333333333334
20847,1.231550603292826,8.804883581643467e-09,1.0,1.6083333333333334
20848,1.231550603292826,9.22197882333433e-09,1.0,1.6083333333333334
20849,1.231550603292826,9.658832241158706e-09,1.0,1.6083333333333334
20850,1.231550603292826,1.0116379797662073e-08,1.0,1.6083333333333334
20851,1.231550603292826,1.0595601792776162e-08,1.0,1.6083333333333334
20852,1.231550603292826,1.1097524964120724e-08,1.0,1.6083333333333334
20853,1.231550603292826,1.1623224686798526e-08,1.0,1.6083333333333334
20854,1.231550603292826,1.2173827277396616e-08,1.0,1.6083333333333334
20855,1.231550603292826,1.2750512407130138e-08,1.0,1.6083333333333334
20856,1.231550603292826,1.3354515629298991e-08,1.0,1.6083333333333334
20857,1.231550603292826,1.3987131026472389e-08,1.0,1.6083333333333334
20858,1.231550603292826,1.464971398307286e-08,1.0,1.6083333333333334
20859,1.231550603292826,1.534368408930013e-08,1.0,1.6083333333333334
20860,1.231550603292826,1.6070528182616396e-08,1.0,1.6083333333333334
20861,1.231550603292826,1.683180353330957e-08,1.0,1.6041666666666667
20862,1.231550603292826,1.7629141180959484e-08,1.0,1.6041666666666667
20863,1.231550603292826,1.846424942895544e-08,1.0,1.6041666666666667
20864,1.231550603292826,1.9338917504552316e-08,1.0,1.6041666666666667
20865,1.231550603292826,2.025501939230668e-08,1.0,1.6041666666666667
20866,1.231550603292826,2.1214517849106302e-08,1.0,1.6041666666666667
20867,1.231550603292826,2.2219468609395242e-08,1.0,1.6041666666666667
20868,1.231550603292826,2.327202478960409e-08,1.0,1.6041666666666667
20869,1.231550603292826,2.437444150122221e-08,1.0,1.6
20870,1.231550603292826,2.5529080682395182e-08,1.0,1.6
20871,1.231550603292826,2.673841615839947e-08,1.0,1.6
20872,1.231550603292826,2.8005038941836313e-08,1.0,1.6
20873,1.231550603292826,2.9331662783900444e-08,1.0,1.6
